2018_census_code,STEM
3940,Non_STEM
3945,Non_STEM
3946,Non_STEM
3960,Non_STEM
4000,Non_STEM
4010,Non_STEM
4020,Non_STEM
4030,Non_STEM
4040,Non_STEM
4055,Non_STEM
4110,Non_STEM
4120,Non_STEM
4130,Non_STEM
4140,Non_STEM
4150,Non_STEM
4160,Non_STEM
4200,Non_STEM
4210,Non_STEM
4220,Non_STEM
4230,Non_STEM
4240,Non_STEM
4251,Non_STEM
4252,Non_STEM
4255,Non_STEM
4330,Non_STEM
4340,Non_STEM
4350,Non_STEM
4400,Non_STEM
4420,Non_STEM
4435,Non_STEM
4461,Non_STEM
4465,Non_STEM
4500,Non_STEM
4510,Non_STEM
4521,Non_STEM
4522,Non_STEM
4525,Non_STEM
4530,Non_STEM
4540,Non_STEM
4600,Non_STEM
4621,Non_STEM
4622,Non_STEM
4640,Non_STEM
4655,Non_STEM
4700,Non_STEM
4710,Non_STEM
4720,Non_STEM
4740,Non_STEM
4750,Non_STEM
4760,Non_STEM
4800,Non_STEM
4810,Non_STEM
4820,Non_STEM
4830,Non_STEM
4840,Non_STEM
4850,Non_STEM
4900,Non_STEM
4920,Non_STEM
4930,STEM
4940,Non_STEM
4950,Non_STEM
4965,Non_STEM
5000,Non_STEM
5010,Non_STEM
5020,Non_STEM
5040,Non_STEM
5100,Non_STEM
5110,Non_STEM
5120,Non_STEM
5130,Non_STEM
5140,Non_STEM
5150,Non_STEM
5160,Non_STEM
5165,Non_STEM
5200,Non_STEM
5210,Non_STEM
5220,Non_STEM
5230,Non_STEM
5240,Non_STEM
5250,Non_STEM
5260,Non_STEM
5300,Non_STEM
5310,Non_STEM
5320,Non_STEM
5330,Non_STEM
5340,Non_STEM
5350,Non_STEM
5360,Non_STEM
5400,Non_STEM
5410,Non_STEM
5420,Non_STEM
5500,Non_STEM
5510,Non_STEM
5521,Non_STEM
5522,Non_STEM
5530,Non_STEM
5540,Non_STEM
5550,Non_STEM
5560,Non_STEM
5600,Non_STEM
5610,Non_STEM
5630,Non_STEM
5710,Non_STEM
5720,Non_STEM
5730,Non_STEM
5740,Non_STEM
5810,Non_STEM
5820,Non_STEM
5830,Non_STEM
5840,Non_STEM
5850,Non_STEM
5860,Non_STEM
5900,Non_STEM
5910,Non_STEM
5920,Non_STEM
5940,Non_STEM
6005,Non_STEM
6010,Non_STEM
6020,Non_STEM
6040,Non_STEM
6050,Non_STEM
6115,Non_STEM
6120,Non_STEM
6130,Non_STEM
6200,Non_STEM
6210,Non_STEM
6220,Non_STEM
6230,Non_STEM
6240,Non_STEM
6250,Non_STEM
6260,Non_STEM
6305,Non_STEM
6330,Non_STEM
6355,Non_STEM
6360,Non_STEM
6400,Non_STEM
6410,Non_STEM
6441,Non_STEM
6442,Non_STEM
6460,Non_STEM
6500,Non_STEM
6515,Non_STEM
6520,Non_STEM
6530,Non_STEM
6540,Non_STEM
6600,Non_STEM
6660,Non_STEM
6700,Non_STEM
6710,Non_STEM
6720,Non_STEM
6730,Non_STEM
6740,Non_STEM
6750,Non_STEM
6765,Non_STEM
6800,Non_STEM
6821,Non_STEM
6825,Non_STEM
6835,Non_STEM
6850,Non_STEM
6920,Non_STEM
6950,Non_STEM
7000,Non_STEM
7010,Non_STEM
7020,Non_STEM
7030,Non_STEM
7040,Non_STEM
7050,Non_STEM
7100,Non_STEM
7110,Non_STEM
7120,Non_STEM
7130,Non_STEM
7140,Non_STEM
7150,Non_STEM
7160,Non_STEM
7200,Non_STEM
7210,Non_STEM
7220,Non_STEM
7240,Non_STEM
7260,Non_STEM
7300,Non_STEM
7315,Non_STEM
7320,Non_STEM
7330,Non_STEM
7340,Non_STEM
7350,Non_STEM
7360,Non_STEM
7410,Non_STEM
7420,Non_STEM
7430,Non_STEM
7440,Non_STEM
7510,Non_STEM
7520,Non_STEM
7540,Non_STEM
7550,Non_STEM
7560,Non_STEM
7610,Non_STEM
7640,Non_STEM
7700,Non_STEM
7710,Non_STEM
7720,Non_STEM
7730,Non_STEM
7740,Non_STEM
7750,Non_STEM
7800,Non_STEM
7810,Non_STEM
7830,Non_STEM
7840,Non_STEM
7850,Non_STEM
7855,Non_STEM
7905,Non_STEM
7925,Non_STEM
7950,Non_STEM
8000,Non_STEM
8025,Non_STEM
8030,Non_STEM
8040,Non_STEM
8060,Non_STEM
8100,Non_STEM
8130,Non_STEM
8140,Non_STEM
8225,Non_STEM
8250,Non_STEM
8255,Non_STEM
8256,Non_STEM
8300,Non_STEM
8310,Non_STEM
8320,Non_STEM
8335,Non_STEM
8350,Non_STEM
8365,Non_STEM
8450,Non_STEM
8465,Non_STEM
8500,Non_STEM
8510,Non_STEM
8530,Non_STEM
8540,Non_STEM
8555,Non_STEM
8600,Non_STEM
8610,Non_STEM
8620,Non_STEM
8630,Non_STEM
8640,Non_STEM
8650,Non_STEM
8710,Non_STEM
8720,Non_STEM
8730,Non_STEM
8740,Non_STEM
8750,Non_STEM
8760,Non_STEM
8800,Non_STEM
8810,Non_STEM
8830,Non_STEM
8850,Non_STEM
8910,Non_STEM
8920,Non_STEM
8930,Non_STEM
8940,Non_STEM
8950,Non_STEM
8865,Non_STEM
8990,Non_STEM
9005,Non_STEM
9030,Non_STEM
9040,Non_STEM
9050,Non_STEM
9110,Non_STEM
9121,Non_STEM
9122,Non_STEM
9130,Non_STEM
9141,Non_STEM
9142,Non_STEM
9150,Non_STEM
9210,Non_STEM
9240,Non_STEM
9265,Non_STEM
9300,Non_STEM
9310,Non_STEM
9330,Non_STEM
9350,Non_STEM
9365,Non_STEM
9410,Non_STEM
9415,Non_STEM
9430,Non_STEM
9510,Non_STEM
9570,Non_STEM
9600,Non_STEM
9610,Non_STEM
9620,Non_STEM
9630,Non_STEM
9640,Non_STEM
9645,Non_STEM
9650,Non_STEM
9720,Non_STEM
9760,Non_STEM
9800,Non_STEM
9810,Non_STEM
9825,Non_STEM
9830,Non_STEM
9920,Non_STEM
